label,NECTIN2,SLC41A1,SETD1A,BCKDK,PCGF3,USP8,MED12L,CCSER1,TIAL1,HIP1R,RPL13AP3,MIPOL1,MCCC1,TMEM229B,FCGR2A,KTN1,GAK,SLC25A44,RBMS3,ARHGAP27,NSF,WDR41,KANSL1,TMEM175,UBAP2,LDLRAD4,MUC12,MAP4K4,FAM47E,PKP2,ARHGEF2,PMVK,LRRK2,TEKT4,RAB29,WNT3,BAG3,CC2D2A,PLPP4,IRS2,PITPNM2,IP6K2,SPATA6,KNTC1,RILPL2,KRTCAP2,ELOVL7,CCT3,DLG2,GPNMB,TRIM46,SCN2A,FBRSL1,BIN3,ITGA8,KCNN3,ASXL3,SYT17,SPPL2C,PIK3CA,ITGA2B,HLA-DQB1,SNCA,CDC42BPB,P2RX5,ITGAE,PBXIP1,SV2C,SLC18B1,PARP9,RIMS1,FASN,RORA,PDLIM2,SEMA4A,CCDC85A,MED13,RIT1,DGKQ,DYRK1A,TPRA1,KPNA3,SPPL2B,SCARB2,STX1B,KLHL7,CTSB,HLA-DRB1,WDHD1,FYN,GALNT9,LINC02210,ASH1L,SYT10,RIT2,STK39,COMMD1,CARS2,DCUN1D1,ZNF608,DDRGK1,VAMP4,SEC23IP,RPL10,CNTN1,SYT4,TMEM163,INPP5F,HEATR6,NUCKS1,MTF2,HLA-DRA,LZTS3,NDUFAF2,MYLK2,RNF141,CLCN3,LMNA,SIPA1L2,SLC2A13,ITPKB,GPM6B,DNASE1L1,TBC1D5,LAMTOR2,SH3GL2,NOL4,CAMK2D,MAPT
43,0.6351351149371727,0.6355573422790288,0.4935094243366504,0.7802652571064563,0.6387024144668314,0.3323166603170358,0.520225812390397,0.5829905940710343,0.3990679236987011,0.4407621729985386,0.4842487181467992,0.3951323804602747,0.7018394042088818,0.4577156124876813,0.4164273450348472,0.4298660959433777,0.6840811356718302,0.8173828350823733,0.436013523978033,0.3605142925513827,0.5064333321268578,0.4739370604008293,0.2317268629248913,0.3376853804002717,0.7710840294945358,0.4926556805581711,0.3878586116108626,0.3600521424899937,0.7524307799164648,0.510351576539412,0.6160791242718325,0.7017873660939592,0.5459923744268664,0.4600591890541392,0.5593280014672903,0.3081885370003457,0.4465883063577018,0.6865184459131679,0.425253822335575,0.3369467001772691,0.7990236208106132,0.5174264622067507,0.372702853731419,0.6119534667048154,0.7966222259243466,0.3455518786261958,0.4327667398695751,0.7430614646712728,0.775293309299653,0.5955806450670218,0.4197837973836295,0.7115284637099185,0.7548723531182746,0.4958765259827834,0.708669866748482,0.6117077057597003,0.7705620937562052,0.7360438096702038,0.2980515643560361,0.3049977073336257,0.4971182851192192,0.3242486385828205,0.8380952179681156,0.7058830019358358,0.7625594657699666,0.6283284326006138,0.6221703676275696,0.2654336888507101,0.3422495634920567,0.4527976647175518,0.6515712002398202,0.6282891722323076,0.3948498557652025,0.4352129359533792,0.5527077628943552,0.6498845254754543,0.4384403362928094,0.6306548194980344,0.45116238692896,0.6549179166912706,0.6694265963364538,0.3456349908801621,0.3816586219360919,0.2904055624651415,0.4589507358446013,0.4603514528967652,0.5520087356405532,0.3814236133993286,0.4525269219486715,0.56614882296443,0.8086596107502,0.5958676372882996,0.6254215028884967,0.6337742654312519,0.6892911892954994,0.4799637605543106,0.6532541087871011,0.7363150231339899,0.3207246674171503,0.3775247991847569,0.8348288797455803,0.6451459960094867,0.5107106423307057,0.5769223216665167,0.7489373707717157,0.4169050224816851,0.5207457260112242,0.3833913497450156,0.577106801621227,0.265222979130686,0.5541836188724019,0.4629523234324948,0.6380886461507003,0.3511857706715787,0.4921272271773749,0.3596823394827478,0.3177307855850074,0.4071548366643839,0.5373543491399613,0.5892030854157886,0.3960294922310466,0.7304044698835837,0.7049007792877078,0.6542417464643207,0.7061359971913932,0.7175173826841843,0.7923779278050087,0.6097074707982226,0.8130680391802207
44,0.4069889996757718,0.5265691053699181,0.4491036773851133,0.8328115482956234,0.51129666387621,0.3442372194830252,0.5953821207006542,0.597712218554191,0.5618639827875098,0.4319345889144083,0.4391690114289324,0.4539389103085044,0.5294030627692834,0.5975765485681392,0.3649598583352079,0.5127713173341919,0.6331057586341391,0.7873571618128961,0.3093795892261935,0.3209955638029582,0.6345921051523653,0.5171841231084833,0.3587048196916929,0.5325815533503702,0.6158117773198315,0.5506164936748001,0.4651729273978584,0.4079106650574615,0.6201318037203525,0.3809006868776655,0.575153828341369,0.7394928501542637,0.4959798775644424,0.5516775773113054,0.5258111952062245,0.3210914042560363,0.2328935606831604,0.4511971888967968,0.3366328432531702,0.4629878981533833,0.6701205553778242,0.4565120679871214,0.4276787262316068,0.5012415077766783,0.5788434291633473,0.5162876185779964,0.4315026427883726,0.6274968324862241,0.6759767512857577,0.5644157638530515,0.4673191147108075,0.7457529857621316,0.6978501672988238,0.6091628316484111,0.5935080291558846,0.4439206844081446,0.6572096386679205,0.6492328092241315,0.3444279876400757,0.4508795986931078,0.5660545882750979,0.2599522397486873,0.7461883018489766,0.719936444226294,0.6823479981857503,0.4460783254823901,0.3446544285654564,0.4604120800614028,0.3790783620076463,0.3088378069104762,0.6448743175995945,0.623249047005161,0.4545922762850365,0.4418775032791869,0.3903660249254028,0.606121531104129,0.5594460299038486,0.4897070469842388,0.5167527088684651,0.5613179265376763,0.5727036831521721,0.3256760436403766,0.5982127010933906,0.3982779352118605,0.6589099844015687,0.3709616362991291,0.4727444752722987,0.3311615417022672,0.445334879177516,0.4878627231471841,0.8502334256032644,0.6652329004788063,0.6420734941585647,0.4200769070937459,0.6532008624616497,0.5819935519441021,0.6106546211082171,0.7491644657716814,0.4437888008307353,0.4185206278938373,0.7986181789354421,0.4601476985967533,0.4216183376502982,0.564821183951005,0.6717726737725778,0.5647302693482674,0.4482637106918397,0.4595581453314001,0.5107016353127181,0.3744261390717331,0.5317063129314961,0.3211665723156144,0.6327638632061164,0.388925289413452,0.5063434794041433,0.473973328477036,0.3602548160255086,0.508792771619379,0.5145314397938551,0.5806277021732954,0.4302192444822006,0.5540139562936701,0.5753317153100905,0.5650021600487979,0.6419673743918966,0.7588161668406581,0.6758515005929449,0.5838836190086887,0.7401671279484101
45,0.2077406628190821,0.516077265998933,0.6420951755369536,0.2551405993771646,0.5960009861267423,0.4876050561267329,0.6060018458619072,0.7560382190193516,0.7775984628048958,0.2867956253108409,0.2729872056993844,0.6221362330187138,0.4971826156013468,0.4705878866562914,0.3243602821720807,0.577433326523793,0.5057919113032319,0.6648632349763444,0.3737092581432574,0.4120751015022215,0.5657772364666336,0.3505192922251964,0.6287915048025087,0.3503425995874841,0.5235738966030408,0.507497696122132,0.23540084103401,0.4733276134688733,0.307017512403562,0.5749747652671859,0.7072557504417081,0.2453513710115632,0.8232624469735346,0.1743059846160825,0.2352942598456017,0.6946752132492261,0.2370980609054242,0.6686847503407221,0.2724442220059992,0.4420852658652801,0.6946779975770443,0.5817300109610757,0.4003567145364224,0.6385712360243632,0.4604572908367031,0.3408620087604739,0.4990763734467983,0.5848596466325555,0.6326286882934884,0.2716207750902215,0.4602147901795033,0.841428583749014,0.6977756187490181,0.7105665137129189,0.4929716272529805,0.2636876972813372,0.7558980763828625,0.3713784984899715,0.1522525340531175,0.6805475992627882,0.7063110443196094,0.2048227748533188,0.6734282507662819,0.5015734754246924,0.5401846817625254,0.5115585748752361,0.2525427489049317,0.5100133408008211,0.4978843190611102,0.4319289752547052,0.6540278257801964,0.7028399804068022,0.8316008651408815,0.5571763937698839,0.4880495353238657,0.6509015957424928,0.5248665881509398,0.2061842648840383,0.3257029544904208,0.6964188844421239,0.6050024364963394,0.5512909635218463,0.4432283858774457,0.5867091469184175,0.6597993736237258,0.7461819212466823,0.7975893421290514,0.353689164624476,0.5184723954314109,0.2026888396014831,0.733226744297521,0.7223170137218105,0.756062206076579,0.3808267489539745,0.4060747328099994,0.4506002869443573,0.512793754061269,0.5810958940984519,0.6223653853809508,0.5020331229341787,0.5624480916892438,0.4372473995784775,0.4640958445696788,0.6006519024672134,0.608953112664887,0.5852070733674464,0.5376206487039281,0.6615252920174606,0.5253253118026477,0.508896889522046,0.7529601819155491,0.2938534598993747,0.6252908795926932,0.445732389310761,0.5945265441854816,0.5100205869805136,0.5166655901001024,0.233218717339574,0.5967589655251454,0.7456835452598534,0.3042199562245943,0.4087776554728896,0.5189182895018921,0.6194395039000536,0.3469708064931571,0.7877934194330647,0.686033907873663,0.4941838028539425,0.6449322490269674
46,0.7776929321787232,0.682595470781167,0.4542588728660587,0.6870583016903035,0.4279116221055274,0.4748065183961731,0.4148502612456772,0.3604962766451507,0.5388912630079001,0.5459657268096523,0.4858369249477026,0.6113547097756944,0.3552753687719188,0.7432679448929036,0.5190365875545512,0.3056621249951039,0.5651592808104086,0.8004600123680052,0.418923646878254,0.4031405211780339,0.5426513787598296,0.4675943430859404,0.3398958455749933,0.5275740670124534,0.79441676561937,0.3155112999945938,0.2799621884883034,0.5038941966390763,0.4416563337324985,0.4627915388076914,0.4757926897924871,0.7446813464872365,0.4542166822526767,0.361811092539203,0.5959504043808215,0.5948081338259296,0.48862173969366,0.6155866843648039,0.4501408266163186,0.4791140275299115,0.7030428812029003,0.321391162387687,0.408017445996996,0.4440697445163305,0.8280825072571261,0.4934112317392285,0.4384595953921222,0.5771862083502552,0.8051184966989173,0.7527226627424545,0.5017856593934199,0.7505909543263162,0.7579212931042663,0.5222562282553878,0.4619313243021109,0.784123681745053,0.6246843995923876,0.721675094295845,0.3718480725260565,0.3733218005040761,0.4722022286843569,0.6097177857558707,0.73924757429745,0.7810726366042358,0.6713415866731538,0.4382090706566661,0.6533874531476632,0.1897279091696084,0.450167891717055,0.5662555155252069,0.6085767944587627,0.5004597108300536,0.5177340112619426,0.423217991901785,0.7462130890873714,0.4343799219485043,0.5286247833726772,0.5528102173926125,0.3651065710964437,0.5659967283819243,0.4432754330020777,0.715110867557375,0.6256154487198642,0.3939428619579224,0.6118419247867883,0.2884556966039308,0.4387512381585875,0.6042373430003716,0.4447099829467609,0.8238716055936337,0.6012835950991499,0.814718621969913,0.5670363800577269,0.1767236460390203,0.4009298445624938,0.3085803558721664,0.4132552009115627,0.5052355154106745,0.4835712247727053,0.527676141452223,0.6073442671515522,0.2867866149457597,0.639666730595482,0.578944529892369,0.6886659302372313,0.5486490804941411,0.5522309926856577,0.4850171763984642,0.5139403862274291,0.4182573628803354,0.5628756548119618,0.6473909090906287,0.542731012857526,0.6072735566372487,0.4253387560966489,0.350467822737196,0.3718018718664895,0.5175408290868786,0.236321583187052,0.5751299315989007,0.5376582557048828,0.6828516813913805,0.6957668424583505,0.6583370769588645,0.6202463883730945,0.7048895159252875,0.7306236241426033,0.8812522946904762,0.8785209268435097
47,0.4561657807183601,0.4943738762997341,0.5650192880739375,0.6245628030675925,0.6139991058046481,0.3557141911906915,0.5136744085810107,0.5019710890378648,0.5471108762667343,0.3702590752430338,0.4905436905656438,0.4570224309710933,0.6368337700877651,0.4611011038157057,0.3450809408512342,0.4102332257833149,0.5956712615649162,0.7713259455674328,0.3134188495910872,0.3719075581440936,0.5787400940033357,0.4813309047823455,0.4161738014215212,0.4627806919832929,0.7170747265360644,0.4507465697842369,0.382420613080265,0.4570995966988255,0.6206598518355453,0.514614860301881,0.6601820529603105,0.5520630117168561,0.5439900038699683,0.4167109463299463,0.3340746250444074,0.4421417502819774,0.2943651622355386,0.4940665965507103,0.3560452378131487,0.3691408675604534,0.7979554944740548,0.5021242421985855,0.3719673650243702,0.6228030502758757,0.7344152045096363,0.3725173938435341,0.4165300182826892,0.5736652991248963,0.7229823874692269,0.5416062029844041,0.44579969425492,0.7886625874812916,0.7766476610522934,0.6105946537034526,0.4624349629022026,0.4854293008576576,0.7595079599391341,0.6901455725317718,0.3400325826502409,0.3910202355807645,0.5960772569057387,0.3719708859363992,0.8415916797696933,0.6804151079920525,0.6924746303414546,0.5921502254108271,0.4478718415556321,0.2973802410635251,0.319484026792915,0.3981145202976882,0.5896310820863488,0.536035750739624,0.5034036315221817,0.3147779799686679,0.601606332407625,0.6118794631660767,0.4590405179959056,0.415828946452497,0.4629208055166796,0.6341839794199502,0.5718231262351103,0.4647224599593482,0.4509148579050422,0.3848098181842816,0.5517766797594282,0.438310320440083,0.5933922210489183,0.400610812041515,0.481026322921729,0.5651331122533334,0.7602007318538339,0.6407744780360252,0.558044760455515,0.4930640134928729,0.4598331033134795,0.4199666852359316,0.6088034161870175,0.6863838294272189,0.3839922971354292,0.370964491514206,0.780658206745276,0.5363496735481585,0.4305272040729299,0.5394364041950886,0.7267353912019561,0.4149491435492549,0.4651931329386547,0.3861617958951926,0.5769173070037785,0.3444396921080151,0.5280111315925238,0.3744468532342263,0.5741956813807642,0.4192142502499073,0.3459626581513387,0.3335567445876289,0.2739475439369737,0.4124679647184507,0.5144561914398882,0.590345194267941,0.3450844197088872,0.6023333600166629,0.5982606825496826,0.5739070201557033,0.593578053621731,0.7941063959082467,0.7535538126599431,0.6458418035055378,0.7678841235638154
48,0.2860858805915819,0.5247616190614508,0.5859192828903795,0.5816571013352096,0.5863381265284815,0.4261148750569176,0.6453944447039446,0.6630289593804783,0.6772790754558431,0.4218360936606991,0.4050423699595995,0.5182602701030062,0.5606958011613449,0.5071552066257299,0.3245525048338269,0.3915536048670301,0.6247457455169859,0.7513522878208762,0.3423388567505245,0.305985789202192,0.6296556914791236,0.4167985542219082,0.3621444780454499,0.342938079011746,0.6671310944719376,0.5301612128784492,0.2824546773191737,0.4511751901987791,0.5831702294112939,0.4916537414419761,0.6272093191409613,0.4590090818386409,0.680991496903208,0.4452541472636934,0.3862618760532561,0.4526799613055494,0.2707977524003608,0.5429163649437303,0.3058732053204846,0.4175831112640332,0.7427764511458712,0.480143993967894,0.4757389392934582,0.6069816223206439,0.5735376380346282,0.304020614297198,0.4160881777611047,0.6178657829621739,0.7325554985531033,0.5031218452978196,0.3462255318183123,0.796184268522578,0.7261242875060315,0.6036851539420383,0.450128587440622,0.3964396319180341,0.7376460564813401,0.5270861790901393,0.2502733091954592,0.519502579602814,0.6623109793104618,0.2354625408593157,0.7892715753070808,0.496889957595373,0.658379794538644,0.5747663079250572,0.3694907049878555,0.4536070141535556,0.4763588057398573,0.45646339179337,0.6548453337462877,0.6412894181037903,0.6328303076318802,0.4288914109474313,0.3882721853225787,0.6521063262163702,0.5460527846969723,0.4054651901244945,0.4471746881879879,0.6218775407004633,0.5565894828302503,0.3501650183039918,0.4167179554000662,0.4484017026836488,0.6287182175622361,0.5684725066013046,0.6301621444069686,0.3399736448943087,0.4900216554858292,0.4429455518001172,0.7818142618217307,0.6712130477134237,0.6494660702401949,0.4302941215049343,0.5247681956409723,0.5338778122826975,0.5743458705659115,0.5304337103571536,0.4202010783309078,0.4191726635259195,0.7604551306641796,0.5243561441097984,0.3793224561394154,0.542301214530502,0.6831478432283211,0.450714410407917,0.5270914068316664,0.4826499609127087,0.5062168202697983,0.3635469768618623,0.6463215112152367,0.2873891727775747,0.646179029582622,0.3801085463970299,0.3088377764962303,0.4081834317953656,0.376560941438921,0.376121217214858,0.5414805995831069,0.5845020979343063,0.371756556023642,0.4928716656748113,0.6516016305634642,0.5951436703736296,0.5194682256244884,0.7909217425459028,0.7153560270608829,0.6056386389527522,0.767661909779511
49,0.4461525085224479,0.4881943019237905,0.5426181534023411,0.6437763155506593,0.5822810727543444,0.3542669827518596,0.5643394236468395,0.5655923970821759,0.534256662150847,0.3378406651677615,0.5212915966705234,0.4245279124853825,0.5835184947240857,0.4520561335282551,0.3828758467040798,0.3473441241844359,0.6088802453212356,0.7480415862852348,0.3295656396308432,0.3899570690609552,0.5881994222823306,0.4799605723637883,0.3772969558008353,0.4479529567215737,0.6649586765979412,0.4047715817114509,0.4073617813050702,0.3859559682745883,0.6060040812003016,0.4795591583248175,0.5921197955207536,0.5956512449459594,0.6347714753081428,0.4394179439669706,0.3469969406670686,0.4433041269688849,0.3086857723872248,0.4606661539977219,0.3311666522841638,0.4354536336992295,0.7861063923150676,0.4199800385026793,0.3454032317465961,0.5328808889971703,0.7623847793936154,0.3571471484002892,0.3709143146886003,0.5598603266306335,0.7149414506783427,0.6202856658926358,0.4365694027320266,0.8253568548838928,0.7622984182105252,0.6058358874588057,0.4304279064716775,0.5193093627398974,0.7767925215753217,0.7024700693866343,0.3266172352895498,0.4223713947861436,0.5809854283603177,0.3648369188719544,0.8253688578247764,0.6689595480080452,0.6817997726367981,0.5646452409399815,0.4272408364999315,0.336982802062502,0.380745870060553,0.3987325217722218,0.6641248627963119,0.5340210268655488,0.5076349718588795,0.3337564052838365,0.5779796417054641,0.6411162316132835,0.4886888861125211,0.4085575200620364,0.4471295311547858,0.6337744058885855,0.5428601731401623,0.4468119941803551,0.4385410629754586,0.3879497292036463,0.6120950934751206,0.493080512223554,0.6222857326933815,0.3192447514591513,0.5374714437141672,0.5354556174172134,0.7692638948887935,0.6544870572300883,0.5838199786875261,0.5105142360963779,0.5267070009803786,0.4296023906002342,0.5667733964704189,0.6438049141761233,0.4362199609492422,0.4097706272449875,0.8007690924033647,0.4859243767135294,0.4826544575597437,0.5033651577597099,0.7607243697507461,0.5053409999727603,0.4139659485428373,0.3853528722248324,0.4781872385726526,0.3967520739310638,0.5595214400776651,0.3135199041077768,0.5918646679106963,0.3735628764250875,0.3508944357899124,0.3492372952354039,0.3651867370922557,0.3656572892761861,0.5231155492990645,0.6022451397063302,0.3882116545786968,0.5652756287582449,0.5753533022818422,0.5084348823251097,0.5868718935634399,0.7872527770312945,0.7813063545715189,0.7064612781152737,0.785023545140787
50,0.5321253087276435,0.5289940086003658,0.5808321561028311,0.4790579054683965,0.5690352080122416,0.4442168060739703,0.4824378318696439,0.6288339226451805,0.508288294928994,0.6184638329751431,0.6451520460376092,0.4185734198017848,0.594980654293785,0.4597046349177383,0.2716663727511661,0.4490629149226354,0.5593545021523376,0.6766812825283344,0.3212509682518827,0.4230183351976188,0.3888921047033465,0.5163410846992131,0.5413720202973591,0.6080699253908661,0.6904641295798494,0.5652563514104165,0.4675365819061768,0.6312213759256071,0.4939460381269343,0.6700314962741294,0.6642692295217425,0.4434108468928902,0.6159473298904652,0.3482628314545541,0.4316346362767064,0.6752474838084895,0.3521667331998999,0.5582414962102894,0.3539254388713597,0.39321274451765,0.7446417112992919,0.4634485904801072,0.4330042324000956,0.5017721003977494,0.6006268848287231,0.3008835852207232,0.4826071842780364,0.4882884418387238,0.7003075513129147,0.3598648906941222,0.3617081281591759,0.7091182685466186,0.8379653473188388,0.5835536235675354,0.5724576553275803,0.5339852862732075,0.7303688025203325,0.5965806772350177,0.4452919221051494,0.618366420804878,0.5131932333704805,0.3439759394082,0.6842723061271923,0.7776036917880083,0.4630951951925133,0.4486107833352623,0.5895502305551157,0.2890848124171692,0.3635068071474254,0.4153846004648281,0.4859402748931425,0.5434702150242241,0.5548971136968541,0.3702563899797981,0.5362116586543656,0.5308708962651786,0.6596913819361863,0.3567223341103834,0.4590276629363236,0.6565240194006047,0.5463895160075991,0.4708244553605408,0.612943243737337,0.4872547747537284,0.5984766064881242,0.3033295664676918,0.477061913012655,0.4379024042165781,0.4504403094460694,0.6326980964040321,0.7226890577759901,0.7403824523631958,0.5556308893651185,0.5617948684172456,0.358333600438862,0.373410797081644,0.3341487684937323,0.6917692846750715,0.5179806023723169,0.3976233684854302,0.7371750903550003,0.4056867110384807,0.346190622258319,0.4737272959393793,0.5351842660821797,0.4715483700925458,0.4101123205810526,0.4370521557597928,0.7003861088049157,0.4606379528003627,0.6093792811570848,0.2978298999614128,0.7305069066692803,0.4682647664998553,0.4402459775997541,0.3587857493184052,0.3304829945468653,0.4858445557112731,0.5253243655520392,0.4707919846486008,0.4657942490669644,0.6719583043144242,0.5727845046023636,0.625582638032499,0.3904558023542506,0.6372350540741738,0.6812699132406372,0.54649834130919,0.7962374982839149
51,0.3131298116037386,0.5779339290238086,0.5718274618100165,0.4351095967386068,0.5192341734674103,0.4949700511817408,0.6346872554160147,0.6901514270520255,0.6930443118256878,0.3960596492663982,0.3639045833616011,0.5052477227452028,0.4834534901756389,0.5380346052494859,0.2444010718488558,0.426760366281277,0.5943124513268802,0.6262576083353734,0.3902376798563725,0.4067483496532642,0.5061748857440254,0.3321371876860636,0.5374313219654006,0.3857075501292819,0.5166236714560558,0.5269794503921993,0.3373910416417578,0.4890014447070639,0.4372912735648825,0.5104574941018498,0.6883929371717772,0.3480470225431241,0.699506297960938,0.4994265082276345,0.30449066433169,0.5495785680165035,0.2453289774456879,0.5019988269591662,0.2497249592743453,0.4328912102432086,0.6312458873133928,0.6427277914152201,0.5233613798891883,0.5168506692148629,0.3867659417697723,0.4481448165342474,0.4982129881822256,0.5175448608920297,0.598092529328748,0.3628993557198827,0.4782394278149238,0.7289167019807178,0.683145287841787,0.6155485301387411,0.4171557147380736,0.2817332136420322,0.6414813263162402,0.3049520213384926,0.3655187849528649,0.6729098049869958,0.7168916692584724,0.2750024529660096,0.6103625614929394,0.5324173155076887,0.5008933870617676,0.4637042023211446,0.3113834237976581,0.5287913972659584,0.4721814093265622,0.4318264875892365,0.5821943640429412,0.6843242873366472,0.7555509313211215,0.4365564607255265,0.2500647630435855,0.5955454734280636,0.5403859349151785,0.2865123676629677,0.349710100269152,0.492115766646549,0.5503495070437878,0.4324042979347122,0.5188387678775723,0.5028302456075233,0.7262125094591185,0.4628335834561697,0.6949317036327004,0.34250991526496,0.5331578816620366,0.4233112328729606,0.763008138358389,0.7764175981591168,0.7027787824304446,0.3355705562581594,0.3432917285245506,0.4577552414531096,0.5063838081613835,0.6282372033919013,0.4632041974867065,0.3817252689483288,0.6274853089192817,0.4707171714499233,0.445852676430871,0.5119386695659742,0.5421601868765197,0.443095818565241,0.4550948901786674,0.6359496854896594,0.5246640845916313,0.4461371268453881,0.6466408466285178,0.2299900873148584,0.6913113645177162,0.5667302810374013,0.4643488090277018,0.4251917296596735,0.4371773536289524,0.4285250091538304,0.6065105770769037,0.543999772088081,0.3673821666045396,0.4103344028189256,0.4500881829989704,0.5525440826273355,0.4028761856969898,0.6971652225299463,0.5819353736342243,0.4306649573541902,0.7081625731123737
52,0.5004456539694013,0.4401632758854902,0.5437127129600179,0.7142836447592208,0.6400776968467623,0.2701237344407394,0.6378176760720227,0.5273644756081853,0.5638219868656693,0.2945254282268039,0.4893426139887763,0.387275054749147,0.6159595050697805,0.3776097958674805,0.365015683812613,0.3461880144961379,0.6795610312227836,0.7667281360323276,0.3665491781076854,0.292523880878957,0.5736146836514759,0.4559996151486539,0.3578985396711994,0.4806725545846103,0.6759778084578743,0.3536511235047743,0.4588273444442036,0.3359612945293537,0.7324642139902071,0.5067730474464961,0.64426836892738,0.679952182131848,0.5979009799684682,0.4483819862655731,0.3992328316688451,0.350069847313881,0.2914199036750571,0.6264590728268318,0.3113739036242049,0.3683004160811604,0.8406175027423799,0.3543477910499713,0.2655292379742799,0.6740234793081015,0.8277354047285979,0.3612932465864403,0.3558897176883491,0.6369803863088914,0.7289456400716798,0.6778713065214549,0.4112677086808726,0.837910292995358,0.736230980665999,0.6312540764113566,0.5574551163382981,0.4622315470985491,0.7870551267722108,0.742999994761417,0.360430077160333,0.370653672174333,0.6126637813673808,0.4319082654696791,0.8753626745952074,0.6368725956573775,0.767581345154662,0.5639945137319273,0.4913968615036803,0.2596986431989996,0.3224841807445328,0.3972748363888699,0.6358051666787532,0.6088752409041128,0.4513579897233707,0.3713953403809659,0.6399058452405456,0.7108514430617079,0.5104669704892835,0.4304372412815149,0.4404756334007832,0.7070142089667149,0.6446730538802867,0.40762363540425,0.4296899631624066,0.2845061734363237,0.5396535351455107,0.5304449918087005,0.736002868080653,0.4162226902030962,0.4545809467395878,0.5081052828194361,0.8487188153045295,0.5750680971933426,0.5811679029839603,0.659762898854503,0.653446989936534,0.4422391482252292,0.6840352242330654,0.6794964708045519,0.3033707262911251,0.4090074529099941,0.8779173173476403,0.5174538121808483,0.3880697371789565,0.5729797169174888,0.7598505328366059,0.5417135223677131,0.5256822743142511,0.4306567965780985,0.5106270011999978,0.2567615761160977,0.5797963133033197,0.4613377390593387,0.6168840190245835,0.4067527275022303,0.402465252758773,0.3463575748429521,0.2388549536205195,0.3653791101317784,0.5871812209013527,0.6706173475803725,0.3487516299812917,0.6464457411788346,0.6265771576361117,0.4627401844415114,0.6993800261678271,0.7781296422405695,0.8431222871633971,0.7399154942849362,0.7251360880043614
53,0.3823113945563595,0.5160196339026989,0.6077649685158204,0.3435709215907283,0.6067992103406084,0.4309787147139634,0.596024139459758,0.6448689861033667,0.5668476952023672,0.3887640795488625,0.3982470580666524,0.4967910275454063,0.6434832081134501,0.5814707165750657,0.2832027383148138,0.4679552988499251,0.606909285518529,0.6647294789209399,0.3871573728763192,0.3433992135514283,0.4601464214642248,0.355975901258507,0.6565761125583438,0.337303286921467,0.5397042455131082,0.4993711906371514,0.2979358997742178,0.439965356576155,0.4780962031284224,0.5194644622376738,0.7262517075080186,0.3182075186695586,0.7412885548269323,0.3441220720468082,0.3370431018461325,0.6469850264267774,0.2711014102665529,0.6071071545621579,0.2534328102118467,0.3268198986296884,0.6829324465103193,0.6777637476285522,0.4489063396473386,0.6369894116539729,0.4937549032500474,0.3752957676317143,0.5314173984152357,0.5571096830996903,0.5923238841745775,0.3886395528268622,0.385796472483182,0.6943385437844962,0.7925912631951024,0.6616894153443558,0.4445694430261938,0.2511853090269954,0.6527637927201735,0.2919258832997091,0.312447995911552,0.6113359046895339,0.6960418784129061,0.3215621978007023,0.620357192415236,0.543177997386936,0.5390161398799442,0.5720237057549606,0.3799309949056866,0.4283001204998359,0.3765837360367169,0.4601305207933053,0.5059200346422286,0.6891750722353371,0.7852231789641222,0.5116592312612778,0.3227818028531519,0.6235009822341919,0.5739914037765438,0.360072995722909,0.4075754018155659,0.6837621840028251,0.6297008775601893,0.3107712666318425,0.5086267333771999,0.4226283314613505,0.6588118660857497,0.503990372304562,0.6236841977028634,0.3935442235860905,0.5232291460810692,0.4200843700325171,0.7606182584142378,0.7702008076938612,0.6339645838317813,0.3311056941597036,0.3586874867046257,0.3928764700787712,0.5283722558133932,0.6653966780786965,0.4239632273227723,0.3297789738179445,0.6347031337787623,0.4602611885886969,0.3620413454679304,0.5109989460118896,0.4568247923628211,0.3880332952718486,0.5056164292839358,0.619159213928225,0.570961305972592,0.3230118808113992,0.6443081029151655,0.3156437532688424,0.6776057715602778,0.4842275715096485,0.513324307351856,0.3086098258592633,0.323785244918027,0.4139972324927681,0.6321336155905511,0.5697999488141179,0.3231421291460117,0.4316684628399768,0.498681143539278,0.5000129821649928,0.4314199576174933,0.7260753676805111,0.5925229243359116,0.4363345245393758,0.7076949709492734
